Order ID,Order Date,Customer Name,Region,State,Category,Product Name,Quantity,Sales,Profit,Discount,Year,Month
ORD00470,2024-11-14,Alexander Medina,East,Bihar,Office Supplies,Notebook,2,3815.84,727.18,0.17,2024,November
ORD00471,2024-11-17,Christopher Larsen,East,Odisha,Office Supplies,Paper,1,2637.51,148.54,0.04,2024,November
ORD00472,2023-10-30,Dennis Clark,East,West Bengal,Technology,Smartphone,5,3432.78,297.3,0.02,2023,October
ORD00473,2023-08-18,Daniel Daniel,North,Punjab,Technology,Monitor,8,557.28,148.8,0.22,2023,August
ORD00474,2024-11-11,Marc Mccoy,West,Maharashtra,Office Supplies,Marker,9,3932.32,981.92,0.09,2024,November
ORD00475,2023-07-27,Jeremy Thomas,West,Gujarat,Technology,Printer,6,4830.87,306.52,0.22,2023,July
ORD00476,2023-07-18,Julie Brown,South,Kerala,Office Supplies,Paper,6,3787.78,707.0,0.18,2023,July
ORD00477,2024-01-22,Karen Garcia,South,Kerala,Furniture,Bookcase,2,975.53,91.16,0.15,2024,January
ORD00478,2023-12-05,Kari Johnson,East,Bihar,Technology,Printer,5,693.83,135.99,0.08,2023,December
ORD00479,2024-11-08,Lauren Davis,North,Delhi,Furniture,Desk,6,3004.56,731.36,0.19,2024,November
ORD00480,2024-06-01,Natasha Roberts,East,West Bengal,Furniture,Bookcase,6,2650.71,766.71,0.16,2024,June
ORD00481,2024-01-05,Michelle Hawkins,West,Maharashtra,Technology,Printer,6,1144.93,118.32,0.1,2024,January
ORD00482,2024-10-19,Sylvia Gibson,West,Rajasthan,Furniture,Desk,1,617.87,84.34,0.07,2024,October
ORD00483,2023-09-20,Michael Jones,South,Karnataka,Office Supplies,Marker,6,1937.79,482.61,0.03,2023,September
ORD00484,2023-10-31,Ronald Russell PhD,North,Haryana,Office Supplies,Stapler,6,2595.83,459.94,0.15,2023,October
ORD00485,2024-07-04,Jennifer Pacheco,East,Bihar,Office Supplies,Notebook,2,4743.65,435.7,0.29,2024,July
ORD00486,2024-07-04,Melinda Wells,North,Delhi,Office Supplies,Pen,4,4331.51,675.94,0.03,2024,July
ORD00487,2023-03-17,Bryan Murphy,North,Haryana,Office Supplies,Paper,3,167.58,38.41,0.01,2023,March
ORD00488,2024-02-02,Cathy Chung,East,Bihar,Technology,Smartphone,2,2896.06,309.62,0.08,2024,February
ORD00489,2024-09-25,Margaret Kelly,West,Gujarat,Furniture,Bookcase,1,1978.03,157.4,0.0,2024,September
ORD00490,2024-12-03,Thomas Whitehead,North,Haryana,Technology,Monitor,2,1820.62,319.9,0.09,2024,December
ORD00491,2023-06-10,Ryan Jennings,North,Punjab,Furniture,Table,8,1938.0,495.22,0.01,2023,June
ORD00492,2024-10-11,Barbara Perkins,South,Kerala,Office Supplies,Notebook,7,3994.01,1047.9,0.09,2024,October
ORD00493,2024-08-09,Ann Bird,East,West Bengal,Technology,Tablet,9,4380.1,373.81,0.01,2024,August
ORD00494,2024-02-27,Christina Price MD,North,Punjab,Office Supplies,Paper,4,3754.07,1035.7,0.1,2024,February
ORD00495,2023-07-05,Kimberly Perry,South,Karnataka,Office Supplies,Marker,3,1142.9,295.65,0.06,2023,July
ORD00496,2023-09-14,Cindy Torres,North,Haryana,Office Supplies,Marker,8,3241.14,221.32,0.2,2023,September
ORD00497,2024-09-26,Pamela Howell,West,Gujarat,Technology,Smartphone,6,684.66,146.43,0.03,2024,September
ORD00498,2023-06-06,Caitlin Singh,East,Odisha,Technology,Smartphone,8,1675.31,359.95,0.21,2023,June
ORD00499,2024-12-30,Kerry Kelly,East,Odisha,Office Supplies,Marker,7,884.77,113.52,0.24,2024,December
ORD00500,2024-04-01,Shaun Hamilton,East,Odisha,Office Supplies,Paper,3,3413.92,453.68,0.14,2024,April
ORD00501,2023-05-24,Ashley Matthews,West,Rajasthan,Furniture,Sofa,2,920.06,185.54,0.25,2023,May
ORD00502,2024-10-08,Michael Pierce,East,Bihar,Office Supplies,Notebook,2,3650.76,996.75,0.25,2024,October
ORD00503,2024-07-06,Debra Summers,West,Rajasthan,Technology,Monitor,4,4536.2,852.35,0.16,2024,July
ORD00504,2023-05-18,Thomas Pierce,East,Odisha,Furniture,Desk,4,4462.62,880.92,0.26,2023,May
ORD00505,2024-09-20,Robert Price,North,Punjab,Furniture,Table,6,2535.73,546.88,0.25,2024,September
ORD00506,2023-05-30,Michael King,South,Tamil Nadu,Office Supplies,Notebook,3,936.77,269.02,0.2,2023,May
ORD00507,2023-08-28,Joseph Roberts,East,West Bengal,Office Supplies,Paper,4,3819.29,412.24,0.08,2023,August
ORD00508,2024-10-26,Steven Page,East,Odisha,Technology,Smartphone,8,4593.61,1242.06,0.01,2024,October
ORD00509,2024-01-23,Lacey Jenkins,East,Bihar,Furniture,Chair,5,2914.23,561.11,0.11,2024,January
ORD00510,2023-12-28,Kyle Wright,North,Haryana,Furniture,Table,5,1912.83,529.49,0.15,2023,December
ORD00511,2023-03-20,Peter Parker,West,Rajasthan,Furniture,Bookcase,1,2534.09,214.74,0.05,2023,March
ORD00512,2024-11-07,Mitchell Jordan,South,Karnataka,Office Supplies,Stapler,3,828.92,166.2,0.25,2024,November
ORD00513,2023-06-15,Christopher Miller,East,Bihar,Technology,Printer,2,2433.51,412.98,0.06,2023,June
ORD00514,2024-06-08,John Davis,North,Delhi,Office Supplies,Paper,1,683.03,135.3,0.04,2024,June
ORD00515,2024-09-05,Austin Smith,South,Karnataka,Technology,Monitor,3,1328.39,126.21,0.29,2024,September
ORD00516,2023-06-24,Anthony Williamson,East,West Bengal,Office Supplies,Pen,4,2273.56,677.96,0.26,2023,June
ORD00517,2024-12-03,Wendy Harris,South,Kerala,Technology,Printer,3,3134.9,557.08,0.05,2024,December
ORD00518,2024-05-31,Allison Walters,North,Delhi,Furniture,Bookcase,7,1958.04,151.05,0.06,2024,May
ORD00519,2024-06-28,Audrey Murray,South,Kerala,Office Supplies,Paper,2,928.24,255.64,0.18,2024,June
ORD00520,2024-11-25,Gary Davis,North,Punjab,Office Supplies,Pen,3,4514.82,834.44,0.0,2024,November
ORD00521,2024-05-08,Emily Wiley,West,Gujarat,Office Supplies,Paper,1,3503.33,550.86,0.28,2024,May
ORD00522,2023-03-27,Carrie Bowers,North,Punjab,Furniture,Sofa,3,1309.86,316.28,0.27,2023,March
ORD00523,2024-06-19,Matthew Alexander,West,Gujarat,Furniture,Table,4,77.07,18.18,0.0,2024,June
ORD00524,2023-06-08,Mrs. Shelley George,North,Punjab,Technology,Monitor,4,3454.45,445.54,0.11,2023,June
ORD00525,2024-11-27,Vickie Garcia,East,Odisha,Furniture,Table,9,2146.63,303.56,0.08,2024,November
ORD00526,2023-09-17,Dustin Miller,West,Rajasthan,Furniture,Desk,9,2438.22,347.58,0.17,2023,September
ORD00527,2023-08-24,Matthew Cochran,East,Bihar,Furniture,Table,7,3692.12,973.8,0.2,2023,August
ORD00528,2024-12-14,Kevin Bass,North,Delhi,Furniture,Desk,9,2032.78,273.63,0.17,2024,December
ORD00529,2024-09-06,Jordan Skinner,South,Tamil Nadu,Office Supplies,Pen,1,4031.63,1031.35,0.14,2024,September
ORD00530,2024-02-15,Cole Jones,North,Punjab,Furniture,Chair,4,1885.63,381.38,0.22,2024,February
ORD00531,2024-05-21,Dr. Nicholas Potter,East,Bihar,Office Supplies,Marker,10,334.44,81.4,0.05,2024,May
ORD00532,2024-06-12,Michele Morgan,South,Kerala,Furniture,Chair,9,1465.73,85.6,0.18,2024,June
ORD00533,2023-03-30,Michael Brown,South,Kerala,Office Supplies,Notebook,1,1830.71,391.32,0.29,2023,March
ORD00534,2024-12-21,Michael Garza,East,Bihar,Furniture,Bookcase,7,2056.98,205.86,0.0,2024,December
ORD00535,2023-10-11,Gabriel Myers,East,Bihar,Technology,Laptop,9,4579.29,627.47,0.29,2023,October
ORD00536,2023-04-20,Donna Cooper,South,Tamil Nadu,Technology,Monitor,7,2895.79,333.82,0.12,2023,April
ORD00537,2024-08-11,Jennifer Sanchez,East,Odisha,Office Supplies,Pen,2,4024.56,1163.81,0.26,2024,August
ORD00538,2024-04-14,Anthony Davis,West,Rajasthan,Furniture,Bookcase,8,3861.34,924.28,0.29,2024,April
ORD00539,2023-08-14,Jeffrey Giles,North,Punjab,Office Supplies,Paper,2,1326.21,193.19,0.24,2023,August
ORD00540,2023-09-12,Joshua Jones,East,Odisha,Office Supplies,Notebook,6,2606.7,136.67,0.25,2023,September
ORD00541,2023-12-29,Linda Newman,West,Rajasthan,Furniture,Chair,6,426.34,120.59,0.14,2023,December
ORD00542,2023-09-29,Richard Harrington,East,West Bengal,Technology,Monitor,4,2520.05,251.79,0.22,2023,September
ORD00543,2023-03-22,Laura Mitchell,South,Karnataka,Technology,Smartphone,10,1812.34,443.54,0.04,2023,March
ORD00544,2024-08-11,Christopher Ellis,North,Haryana,Office Supplies,Paper,1,4247.65,606.56,0.09,2024,August
ORD00545,2024-06-22,Steven Hammond,South,Kerala,Furniture,Bookcase,5,2019.5,479.72,0.04,2024,June
ORD00546,2023-05-04,Jason Thornton,North,Haryana,Furniture,Bookcase,6,1998.9,442.93,0.05,2023,May
ORD00547,2023-11-30,Nicole Stephens,West,Gujarat,Office Supplies,Marker,1,108.51,11.14,0.17,2023,November
ORD00548,2023-12-18,Jamie Herrera,East,West Bengal,Furniture,Table,9,1351.1,158.55,0.29,2023,December
ORD00549,2024-02-15,Mark Keller,West,Gujarat,Furniture,Desk,4,2124.51,505.74,0.11,2024,February
ORD00550,2023-10-04,Elizabeth Leach,South,Kerala,Furniture,Bookcase,3,4897.4,1084.79,0.24,2023,October
ORD00551,2023-01-10,Richard Johnson,West,Gujarat,Technology,Monitor,4,771.93,223.7,0.04,2023,January
ORD00552,2023-09-14,Linda Howard,West,Maharashtra,Technology,Printer,9,2693.21,347.24,0.15,2023,September
ORD00553,2024-05-02,Christopher Gutierrez,North,Punjab,Office Supplies,Marker,2,3468.19,225.46,0.24,2024,May
ORD00554,2023-09-21,Anthony Clark,West,Rajasthan,Office Supplies,Pen,6,1335.86,187.12,0.17,2023,September
ORD00555,2024-08-12,John Casey,West,Maharashtra,Furniture,Chair,6,4343.47,1262.99,0.06,2024,August
ORD00556,2024-04-02,Robert Haas,South,Tamil Nadu,Office Supplies,Marker,6,1659.2,294.69,0.23,2024,April
ORD00557,2024-03-07,Jimmy Weaver,East,Odisha,Technology,Printer,3,4347.88,913.69,0.28,2024,March
ORD00558,2023-10-26,Rhonda Smith,West,Maharashtra,Office Supplies,Marker,2,851.9,91.2,0.1,2023,October
ORD00559,2024-06-17,Alexis Cruz,West,Gujarat,Office Supplies,Stapler,8,3915.82,1114.8,0.22,2024,June
ORD00560,2024-12-18,Christopher Mckinney,South,Karnataka,Furniture,Bookcase,1,668.95,72.69,0.08,2024,December
ORD00561,2024-07-15,Jonathan Johnson,South,Karnataka,Office Supplies,Pen,7,559.9,36.92,0.26,2024,July
ORD00562,2024-02-04,Leslie Moreno,West,Rajasthan,Technology,Laptop,2,564.45,115.44,0.03,2024,February
ORD00563,2023-06-24,Marcus Carey,South,Kerala,Furniture,Desk,5,2243.64,183.09,0.16,2023,June
ORD00564,2024-07-15,Gregory Brooks,East,Odisha,Technology,Laptop,8,2362.61,632.53,0.28,2024,July
ORD00565,2024-03-21,Zachary Rogers,South,Kerala,Furniture,Desk,10,2309.89,547.97,0.26,2024,March
ORD00566,2024-01-10,Danielle Walters,East,Odisha,Office Supplies,Marker,8,2721.36,683.54,0.13,2024,January
ORD00567,2023-12-19,Ashley Cherry,South,Tamil Nadu,Furniture,Sofa,1,50.46,12.81,0.25,2023,December
ORD00568,2024-03-16,Jessica Mccarthy,North,Haryana,Furniture,Bookcase,8,4737.44,801.89,0.0,2024,March
ORD00569,2024-02-09,Phillip Burch,South,Karnataka,Furniture,Table,9,1899.54,290.5,0.17,2024,February
ORD00570,2024-09-19,Erica Gordon,West,Gujarat,Technology,Smartphone,4,1351.75,210.28,0.07,2024,September
ORD00571,2023-07-06,Tracey Cook,East,Bihar,Office Supplies,Stapler,9,4053.6,621.12,0.26,2023,July
ORD00572,2023-07-12,Susan Reyes,North,Haryana,Technology,Tablet,8,3107.76,366.82,0.19,2023,July
ORD00573,2023-05-09,Loretta Meadows,South,Karnataka,Furniture,Chair,9,159.55,46.76,0.08,2023,May
ORD00574,2023-11-16,Kimberly Ortiz,North,Delhi,Office Supplies,Paper,2,795.88,138.0,0.1,2023,November
ORD00575,2023-02-27,Nathan Wilson,West,Rajasthan,Furniture,Sofa,1,1684.73,439.52,0.29,2023,February
ORD00576,2024-01-26,Alan Garcia,North,Haryana,Furniture,Bookcase,8,948.94,259.94,0.08,2024,January
ORD00577,2023-04-07,Robin Mora,South,Tamil Nadu,Technology,Laptop,8,1273.45,380.3,0.06,2023,April
ORD00578,2024-07-16,Dale Wilson,West,Gujarat,Office Supplies,Notebook,5,4684.27,419.96,0.22,2024,July
ORD00579,2023-08-12,Mrs. Michelle Gonzalez,East,Odisha,Office Supplies,Pen,5,1033.68,281.04,0.26,2023,August
ORD00580,2023-09-06,Hayley Miller,West,Gujarat,Technology,Smartphone,1,878.43,104.56,0.04,2023,September
ORD00581,2024-05-26,Frank Barr,West,Rajasthan,Technology,Laptop,10,817.21,198.34,0.07,2024,May
ORD00582,2023-04-20,Joel Johnson,East,Bihar,Technology,Monitor,1,345.89,73.03,0.21,2023,April
ORD00583,2024-03-25,Jose Taylor,South,Tamil Nadu,Technology,Printer,9,3953.38,945.55,0.24,2024,March
ORD00584,2024-05-11,Shannon Robles,North,Haryana,Office Supplies,Notebook,7,1822.93,152.55,0.27,2024,May
ORD00585,2024-04-24,Jessica Allen,East,Bihar,Office Supplies,Paper,8,989.39,95.63,0.1,2024,April
ORD00586,2024-01-11,Joshua Ramsey,South,Karnataka,Furniture,Table,9,817.38,101.29,0.08,2024,January
ORD00587,2024-09-27,Fred Gallagher,West,Rajasthan,Furniture,Chair,3,4420.52,905.91,0.11,2024,September
ORD00588,2024-07-18,Michael Huff,North,Haryana,Technology,Tablet,9,4104.3,400.04,0.2,2024,July
ORD00589,2023-03-10,William Morrison,East,Odisha,Technology,Monitor,7,3222.47,250.12,0.16,2023,March
ORD00590,2024-10-19,John Duran,South,Karnataka,Technology,Smartphone,4,579.92,56.78,0.01,2024,October
ORD00591,2023-08-02,John Evans PhD,East,West Bengal,Furniture,Bookcase,6,1142.58,262.18,0.0,2023,August
ORD00592,2024-01-13,John Rodriguez,North,Punjab,Office Supplies,Paper,1,1836.58,433.19,0.27,2024,January
ORD00593,2023-08-10,Ricardo Espinoza,East,Bihar,Office Supplies,Pen,1,3684.79,952.94,0.02,2023,August
ORD00594,2023-09-12,James Smith,North,Haryana,Office Supplies,Pen,4,2681.72,261.11,0.16,2023,September
ORD00595,2024-12-20,Arthur Alexander,West,Rajasthan,Office Supplies,Notebook,2,3843.1,746.1,0.2,2024,December
ORD00596,2024-06-30,Zoe Rodriguez,North,Delhi,Office Supplies,Paper,3,2772.33,488.41,0.2,2024,June
ORD00597,2024-10-10,Shannon Jackson,East,Odisha,Office Supplies,Paper,9,4957.74,650.27,0.11,2024,October
ORD00598,2023-09-18,Joseph Harris,South,Kerala,Furniture,Sofa,9,1108.94,267.73,0.28,2023,September
ORD00599,2024-06-14,Dr. Pamela Stevens,West,Gujarat,Furniture,Bookcase,1,3645.25,1078.04,0.18,2024,June
ORD00600,2024-12-07,Danielle Velez,North,Punjab,Technology,Tablet,4,1113.37,143.32,0.23,2024,December
ORD00601,2024-08-19,Edward Clark,South,Karnataka,Furniture,Table,1,2328.83,207.33,0.08,2024,August
ORD00602,2023-03-21,Steven Richmond,East,Odisha,Technology,Smartphone,2,2873.91,552.56,0.07,2023,March
ORD00603,2023-04-08,Cory Hamilton,West,Maharashtra,Office Supplies,Stapler,8,4137.24,920.12,0.17,2023,April
ORD00604,2023-12-09,Jeremy Wise,North,Haryana,Office Supplies,Stapler,10,1938.65,475.03,0.28,2023,December
ORD00605,2024-10-11,Lisa Walker,West,Maharashtra,Furniture,Bookcase,4,3751.01,984.15,0.28,2024,October
ORD00606,2024-05-29,Roy White,North,Punjab,Office Supplies,Paper,9,253.85,46.96,0.04,2024,May
ORD00607,2023-04-03,Rodney Wilson,South,Karnataka,Office Supplies,Notebook,7,4856.65,1156.9,0.17,2023,April
ORD00608,2023-02-20,Frank Savage,East,Odisha,Technology,Printer,3,704.34,49.75,0.17,2023,February
ORD00609,2023-05-19,Joshua Chen,East,West Bengal,Office Supplies,Paper,7,2534.02,616.92,0.04,2023,May
ORD00610,2024-06-20,Ashley Campbell,South,Tamil Nadu,Furniture,Table,7,3278.63,324.67,0.18,2024,June
ORD00611,2024-11-18,Chelsea White,North,Punjab,Technology,Smartphone,7,1650.89,463.96,0.03,2024,November
ORD00612,2023-11-09,Cindy Stanley,East,Odisha,Furniture,Bookcase,4,1637.65,325.02,0.01,2023,November
ORD00613,2024-12-02,Richard Johnson,West,Rajasthan,Technology,Tablet,3,2230.29,626.83,0.07,2024,December
ORD00614,2023-10-22,Debbie Jones,North,Delhi,Furniture,Desk,1,1253.09,257.2,0.04,2023,October
ORD00615,2023-08-05,Toni Richard,North,Punjab,Technology,Tablet,8,2382.39,316.78,0.22,2023,August
ORD00616,2024-11-15,Ashley Watson,East,Bihar,Technology,Monitor,8,3134.06,934.19,0.21,2024,November
ORD00617,2023-10-05,William Prince,North,Punjab,Technology,Printer,3,347.54,34.81,0.21,2023,October
ORD00618,2024-01-04,Scott Johnson,North,Delhi,Technology,Printer,7,3318.85,716.03,0.27,2024,January
ORD00619,2023-04-12,Bobby Maxwell,East,Bihar,Technology,Laptop,7,1194.28,173.38,0.29,2023,April
ORD00620,2023-01-23,Craig Franklin,North,Delhi,Furniture,Bookcase,4,2528.22,415.88,0.28,2023,January
ORD00621,2023-12-27,Christina Stephenson,East,Odisha,Technology,Smartphone,8,1997.33,178.26,0.1,2023,December
ORD00622,2023-01-31,Jacob Mckinney,South,Kerala,Furniture,Sofa,5,4068.87,840.01,0.26,2023,January
ORD00623,2024-01-27,Steven Wells,South,Karnataka,Office Supplies,Stapler,6,4491.02,962.12,0.03,2024,January
ORD00624,2024-09-11,Reginald Thompson,South,Tamil Nadu,Office Supplies,Marker,4,2885.85,451.97,0.09,2024,September
ORD00625,2023-05-22,Ryan Stone,South,Karnataka,Furniture,Bookcase,3,2926.1,646.7,0.06,2023,May
ORD00626,2023-03-11,Mrs. Samantha Lawrence,South,Tamil Nadu,Furniture,Table,3,3298.35,630.68,0.05,2023,March
ORD00627,2023-11-23,Kimberly Wilson,North,Delhi,Office Supplies,Marker,6,4205.64,363.29,0.01,2023,November
ORD00628,2023-01-27,Dominique Mcgee,East,Odisha,Furniture,Bookcase,5,802.19,77.8,0.04,2023,January
ORD00629,2023-01-27,Amy Hubbard,East,Bihar,Office Supplies,Marker,10,3081.19,613.43,0.07,2023,January
ORD00630,2023-07-08,Maureen Jones,West,Maharashtra,Furniture,Chair,9,4238.38,708.62,0.19,2023,July
ORD00631,2023-01-16,Haley Hardy,West,Maharashtra,Furniture,Bookcase,3,1006.64,58.44,0.23,2023,January
ORD00632,2024-03-25,Anthony Frederick,South,Kerala,Furniture,Bookcase,4,3800.99,252.9,0.28,2024,March
ORD00633,2024-01-25,Billy Sheppard,East,Odisha,Office Supplies,Paper,4,2166.4,528.72,0.18,2024,January
ORD00634,2023-02-09,Latoya Smith,West,Rajasthan,Office Supplies,Stapler,10,2989.34,541.99,0.26,2023,February
ORD00635,2023-02-10,Crystal Bond,West,Gujarat,Office Supplies,Pen,1,4395.01,489.74,0.16,2023,February
ORD00636,2023-10-20,Amy Long,North,Delhi,Office Supplies,Paper,5,2225.79,603.41,0.23,2023,October
ORD00637,2024-04-19,Charles Johnson,West,Gujarat,Furniture,Desk,10,4599.21,1023.27,0.27,2024,April
ORD00638,2024-12-13,Susan Nichols,North,Haryana,Office Supplies,Paper,9,610.2,149.31,0.28,2024,December
ORD00639,2024-12-30,Steven Ramirez,West,Gujarat,Office Supplies,Notebook,6,2281.88,216.14,0.18,2024,December
ORD00640,2023-05-07,Dennis Jones,North,Punjab,Technology,Printer,6,3474.0,961.57,0.24,2023,May
ORD00641,2024-06-07,Elizabeth Miller,West,Rajasthan,Technology,Laptop,6,472.27,107.12,0.22,2024,June
ORD00642,2024-11-06,Mr. Dwayne Klein,West,Rajasthan,Office Supplies,Notebook,7,267.34,24.79,0.1,2024,November
ORD00643,2024-04-01,Nicholas Bolton,South,Karnataka,Technology,Smartphone,1,2126.93,270.93,0.23,2024,April
ORD00644,2024-05-24,Albert May,North,Delhi,Furniture,Desk,4,67.49,16.29,0.0,2024,May
ORD00645,2024-02-24,Sheila Erickson,North,Haryana,Furniture,Table,8,1227.5,242.08,0.14,2024,February
ORD00646,2023-08-01,Katherine Ramirez,North,Delhi,Furniture,Chair,9,1426.66,295.55,0.25,2023,August
ORD00647,2024-09-09,Crystal Evans,South,Karnataka,Technology,Smartphone,6,231.77,61.06,0.2,2024,September
ORD00648,2024-09-17,Thomas West,North,Delhi,Furniture,Sofa,2,2113.94,199.9,0.2,2024,September
ORD00649,2023-11-27,Sergio Cain,South,Tamil Nadu,Office Supplies,Marker,10,1832.93,108.07,0.23,2023,November
ORD00650,2023-10-09,Ryan Duran,North,Punjab,Furniture,Bookcase,9,371.38,62.28,0.04,2023,October
ORD00651,2024-10-06,James Gonzalez,West,Rajasthan,Furniture,Table,4,3494.36,709.4,0.03,2024,October
ORD00652,2024-09-15,Nicole Barker,West,Rajasthan,Office Supplies,Pen,10,4672.76,1385.8,0.09,2024,September
ORD00653,2024-05-19,Mr. Joe Ross,East,West Bengal,Furniture,Sofa,10,2835.04,510.1,0.19,2024,May
ORD00654,2024-10-02,Marisa Conway,South,Kerala,Technology,Monitor,5,4897.33,246.8,0.01,2024,October
ORD00655,2023-01-12,Mary Armstrong,West,Gujarat,Technology,Smartphone,1,1702.27,323.61,0.19,2023,January
ORD00656,2023-01-07,Carl Evans,East,Odisha,Office Supplies,Notebook,2,1573.47,277.99,0.1,2023,January
ORD00657,2023-12-05,Seth Riddle,East,Odisha,Technology,Tablet,10,3099.17,177.52,0.05,2023,December
ORD00658,2024-07-03,Brittney Phillips,West,Maharashtra,Furniture,Bookcase,3,2433.4,503.23,0.27,2024,July
ORD00659,2023-11-20,Matthew Holder,West,Rajasthan,Furniture,Bookcase,1,4183.77,522.28,0.22,2023,November
ORD00660,2023-12-29,Stephanie Rivera,North,Delhi,Office Supplies,Marker,10,3443.19,860.4,0.27,2023,December
ORD00661,2024-08-07,Nathan Medina,East,West Bengal,Technology,Smartphone,6,4918.91,1016.38,0.25,2024,August
ORD00662,2023-11-19,Tony Keller,South,Kerala,Office Supplies,Paper,2,4329.74,1029.98,0.21,2023,November
ORD00663,2023-11-06,Andrew Wilson,East,Odisha,Office Supplies,Pen,2,2510.42,274.67,0.14,2023,November
ORD00664,2023-04-05,Jermaine Gilmore,East,West Bengal,Technology,Monitor,2,1902.37,112.9,0.06,2023,April
ORD00665,2024-06-20,David Steele,North,Punjab,Furniture,Table,9,812.68,109.74,0.15,2024,June
ORD00666,2024-04-15,Andrew Johnson,South,Karnataka,Furniture,Sofa,9,3399.75,282.79,0.22,2024,April
ORD00667,2023-03-31,Kimberly Martin,North,Delhi,Furniture,Table,5,4665.07,1034.54,0.18,2023,March
ORD00668,2023-11-16,Cassandra Kennedy,North,Delhi,Furniture,Bookcase,9,3842.59,908.34,0.01,2023,November
ORD00669,2024-11-18,Michele Porter,East,West Bengal,Office Supplies,Notebook,4,1468.51,268.84,0.23,2024,November
ORD00670,2023-04-15,Joshua Brown,South,Karnataka,Technology,Tablet,5,616.58,178.55,0.17,2023,April
ORD00671,2024-08-10,Abigail Salazar,East,Bihar,Technology,Monitor,6,1391.71,397.78,0.24,2024,August
ORD00672,2023-01-30,Richard Ramirez,North,Punjab,Technology,Smartphone,10,4466.6,826.97,0.02,2023,January
ORD00673,2024-08-29,Margaret Juarez,North,Punjab,Furniture,Chair,1,476.29,70.48,0.21,2024,August
ORD00674,2024-06-30,Connie Ross,East,Odisha,Office Supplies,Paper,6,4096.34,934.89,0.2,2024,June
ORD00675,2024-04-21,Jose Carter,South,Karnataka,Technology,Printer,8,531.45,67.81,0.19,2024,April
ORD00676,2024-11-12,Mark West,South,Karnataka,Furniture,Desk,10,1327.36,186.98,0.06,2024,November
ORD00677,2023-06-24,Jacob Bennett,West,Gujarat,Furniture,Sofa,1,373.56,29.22,0.14,2023,June
ORD00678,2024-07-23,Edward Smith,South,Kerala,Furniture,Sofa,2,2058.15,470.43,0.03,2024,July
ORD00679,2024-07-15,Kenneth Johnson,East,Bihar,Office Supplies,Pen,8,2034.04,311.94,0.19,2024,July
ORD00680,2024-03-21,Beth Jones,West,Maharashtra,Technology,Printer,6,1080.78,241.57,0.13,2024,March
ORD00681,2023-04-28,Andrew Lutz,South,Karnataka,Office Supplies,Stapler,2,3709.87,845.77,0.25,2023,April
ORD00682,2024-02-20,Deborah Espinoza,West,Gujarat,Office Supplies,Marker,9,533.39,86.04,0.09,2024,February
ORD00683,2024-11-07,Mary Abbott,North,Haryana,Technology,Monitor,10,3868.15,559.83,0.15,2024,November
ORD00684,2023-05-31,Tracey Lowe,South,Karnataka,Technology,Laptop,10,4521.12,945.06,0.0,2023,May
ORD00685,2024-11-28,Holly Herring,West,Rajasthan,Office Supplies,Notebook,5,1980.41,385.16,0.06,2024,November
ORD00686,2024-06-06,Patrick Roberts,East,Odisha,Furniture,Sofa,6,4951.93,969.0,0.18,2024,June
ORD00687,2024-07-27,Christina Williams,East,West Bengal,Furniture,Desk,6,4510.32,1316.9,0.0,2024,July
ORD00688,2024-12-29,Mary Petersen,East,West Bengal,Furniture,Chair,4,2186.99,432.02,0.19,2024,December
ORD00689,2024-07-22,David Holmes,West,Gujarat,Furniture,Bookcase,9,1095.52,102.27,0.04,2024,July
ORD00690,2023-03-15,Tammy Mercado,West,Maharashtra,Furniture,Sofa,5,4987.41,1084.84,0.04,2023,March
ORD00691,2023-05-21,Cindy Mays,South,Kerala,Office Supplies,Pen,8,3306.74,971.33,0.04,2023,May
ORD00692,2024-03-10,Emily Roberson,West,Rajasthan,Office Supplies,Paper,10,4655.04,958.06,0.14,2024,March
ORD00693,2023-08-31,Jennifer Davis,West,Gujarat,Office Supplies,Paper,4,969.67,195.04,0.17,2023,August
ORD00694,2024-05-09,Brittany Morgan DDS,East,Odisha,Office Supplies,Marker,9,2902.94,169.43,0.01,2024,May
ORD00695,2024-06-23,Tanya Hill,North,Haryana,Office Supplies,Stapler,8,4810.6,336.82,0.22,2024,June
ORD00696,2024-11-15,Charles Park,North,Haryana,Furniture,Bookcase,10,487.81,82.01,0.22,2024,November
ORD00697,2024-04-09,Sheila Garcia,East,Bihar,Technology,Monitor,1,4522.75,831.09,0.0,2024,April
ORD00698,2023-02-06,Brian Shaffer,East,Odisha,Office Supplies,Paper,6,4804.88,1199.09,0.09,2023,February
ORD00699,2024-08-09,Elizabeth Bailey,East,Bihar,Office Supplies,Marker,10,1339.19,277.65,0.17,2024,August
ORD00700,2023-10-12,Kristin Smith,North,Punjab,Technology,Tablet,8,458.43,80.87,0.26,2023,October
ORD00701,2024-08-28,Jason Pope,East,Odisha,Furniture,Desk,5,120.3,9.37,0.05,2024,August
ORD00702,2024-06-24,Kelsey Lewis,West,Gujarat,Office Supplies,Notebook,3,1343.2,302.48,0.15,2024,June
ORD00703,2024-02-27,Gina Melton,North,Delhi,Technology,Tablet,10,4673.01,413.74,0.15,2024,February
ORD00704,2024-10-19,Jamie Collins,West,Rajasthan,Furniture,Desk,3,1093.74,255.49,0.1,2024,October
